Time,4 Pump A,3 Pump A,4 Switch A,3 Switch A,4 Pump B,3 Pump B,4 Switch B,3 Switch B,40K Diode,4K Diode 
1674648135.5761154,0.5305625,0.5311875,0.5305625,0.5160625,0.53225,0.5195625,0.5325,0.532625,0.5693867,0.5654817 
1674648145.6028173,0.5304375,0.5309376,0.5304375,0.516,0.5321875,0.519625,0.5324375,0.5325,0.5693848,0.5654956 
1674648155.6305969,0.5306251,0.5311875,0.5305,0.516125,0.5321875,0.519625,0.532375,0.5325,0.569386,0.5654886 
1674648165.6601162,0.5308125,0.531375,0.5305,0.5163126,0.53225,0.5196876,0.5324375,0.5325625,0.5693833,0.5654864 
1674648175.686618,0.5305625,0.53125,0.5305,0.516125,0.5323125,0.519625,0.5323125,0.532625,0.5693909,0.5654886 
1674648185.7094226,0.5306251,0.531,0.5306251,0.516,0.53225,0.5195625,0.5323125,0.5325625,0.5693746,0.5654974 
1674648195.7363722,0.5305625,0.531125,0.5306875,0.5159375,0.53225,0.5195,0.5323125,0.5324375,0.5693909,0.5654805 
1674648205.764596,0.5306251,0.5311875,0.5305,0.516125,0.532125,0.5194376,0.53225,0.5324375,0.5693865,0.5654644 
1674648215.7918296,0.530375,0.5310626,0.5305625,0.5159375,0.532125,0.5195,0.532375,0.5324375,0.5693648,0.5654536 
1674648225.816232,0.5306251,0.5310626,0.5305625,0.516,0.5320625,0.5195625,0.5323125,0.5325,0.5693645,0.5654634 
1674648235.8455734,0.5309376,0.531375,0.530875,0.516375,0.53225,0.5196876,0.5325,0.532625,0.5693804,0.5654815 
1674648245.873629,0.5313125,0.531875,0.5311875,0.5169375,0.532625,0.5199375,0.53275,0.5329375,0.5693689,0.5654593 
1674648255.9016943,0.531375,0.5318126,0.5311875,0.516875,0.5326876,0.519875,0.532875,0.533,0.5693782,0.5654735 
1674648265.92568,0.5315001,0.531875,0.5315001,0.517,0.5328125,0.520125,0.533,0.533125,0.569408,0.5655305 
1674648275.9532585,0.5315001,0.5318126,0.531625,0.5170626,0.5328125,0.52025,0.533,0.5331875,0.5693967,0.5655381 
1674648285.9825485,0.5314375,0.53175,0.531375,0.516875,0.5328125,0.5201875,0.5329375,0.533125,0.5694087,0.5655388 
1674648296.008817,0.531375,0.531875,0.531375,0.5169375,0.5326876,0.520125,0.5329375,0.533125,0.5694087,0.5655447 
1674648306.0341716,0.5313125,0.53175,0.5313125,0.51675,0.5326876,0.5200625,0.532875,0.533125,0.569376,0.5655107 
1674648316.0589843,0.53125,0.53175,0.53125,0.5168125,0.53275,0.520125,0.5329375,0.533125,0.5693951,0.5655291 
1674648326.0869935,0.531625,0.531875,0.5314375,0.5170626,0.53275,0.52025,0.5329375,0.5330625,0.5693992,0.5655442 
1674648336.106601,0.5311875,0.531875,0.53125,0.5168125,0.532625,0.52,0.532875,0.533,0.5694021,0.5655472 
1674648346.1353712,0.5310626,0.5316875,0.53125,0.516625,0.532625,0.5199375,0.5326876,0.5329375,0.5694007,0.5655432 
1674648356.1650133,0.531125,0.5316875,0.531125,0.5165625,0.5325625,0.519875,0.5328125,0.532875,0.5693945,0.5655452 
1674648366.197922,0.5311875,0.53175,0.531375,0.516625,0.532625,0.5200625,0.533,0.533,0.5694168,0.5655564 
1674648376.229289,0.5313125,0.531875,0.5311875,0.5166875,0.5328125,0.520125,0.533,0.5330625,0.5694243,0.5655532 
1674648386.262821,0.531375,0.531875,0.5311875,0.516875,0.53275,0.519875,0.532875,0.533,0.569419,0.5655613 
1674648396.2978356,0.5311875,0.5315625,0.5311875,0.5165625,0.5326876,0.519875,0.53275,0.5329375,0.5693922,0.5655069 
1674648406.3178973,0.5311875,0.5318126,0.5315001,0.51675,0.5326876,0.5199375,0.532875,0.533125,0.5694024,0.5655466 
1674648416.350483,0.53125,0.53175,0.53125,0.516875,0.532625,0.5199375,0.532875,0.533,0.5694158,0.5655579 
1674648426.3857374,0.530875,0.531375,0.5309376,0.5165625,0.5324375,0.51975,0.5325625,0.5326876,0.5693816,0.5655159 
1674648436.4058,0.53075,0.53125,0.530875,0.5163126,0.5324375,0.5196876,0.5325625,0.5326876,0.5693894,0.5655003 
1674648446.4369419,0.53075,0.5310626,0.53075,0.516125,0.53225,0.5195625,0.532375,0.5325625,0.5693846,0.5654902 
1674648456.4708812,0.5306251,0.531,0.53075,0.5160625,0.5321875,0.519375,0.5323125,0.5325,0.5693813,0.5654827 
1674648466.5058892,0.5305625,0.5310626,0.5305625,0.5160625,0.5321875,0.5195625,0.532375,0.5325,0.5693787,0.5654846 
1674648476.5258205,0.5308125,0.531125,0.5306251,0.5161876,0.532125,0.5195,0.532375,0.5325625,0.5693865,0.5654756 
1674648486.5601122,0.530875,0.5310626,0.5306875,0.5161876,0.5323125,0.5195625,0.5324375,0.5326876,0.5693926,0.5655034 
1674648496.5950918,0.530875,0.5310626,0.5305625,0.5163126,0.532125,0.519625,0.532375,0.5325625,0.5693926,0.5654827 
1674648506.628838,0.5305,0.531,0.530375,0.516125,0.532125,0.5195,0.5323125,0.5325625,0.5693916,0.5654895 
1674648516.6570497,0.5306875,0.531125,0.53075,0.5163126,0.5321875,0.519625,0.5323125,0.532625,0.5693794,0.5654719 
1674648526.6915376,0.5305625,0.5311875,0.53075,0.51625,0.5321875,0.5195625,0.53225,0.5325,0.5693899,0.5654673 
1674648536.7117221,0.5306875,0.5311875,0.5308125,0.516375,0.5321875,0.519625,0.5323125,0.5325625,0.5693779,0.5654812 
1674648546.7303803,0.53075,0.53125,0.5306875,0.51625,0.5321875,0.519625,0.532375,0.5325,0.569375,0.5654729 
1674648556.7498124,0.5305,0.5310626,0.5304375,0.5158125,0.531875,0.519375,0.532125,0.5323125,0.5693799,0.5654869 
1674648566.7695873,0.530875,0.5311875,0.5305,0.5160625,0.5320625,0.5195625,0.5323125,0.5325625,0.5693704,0.565478 
1674648576.7886891,0.53075,0.5310626,0.5303125,0.516,0.532,0.5194376,0.5323125,0.5324375,0.5693791,0.5654944 
1674648586.8074586,0.53075,0.53125,0.5305625,0.5161876,0.5320625,0.5194376,0.532375,0.5325,0.5693675,0.5654824 
1674648596.8263092,0.530875,0.531375,0.53075,0.5163126,0.532125,0.519625,0.5324375,0.532625,0.5693841,0.5654824 
1674648606.8605943,0.53075,0.53125,0.5306875,0.5163126,0.532125,0.519625,0.5323125,0.5325625,0.5693791,0.5654869 
1674648616.8947337,0.53075,0.531125,0.53075,0.5163126,0.5320625,0.5195,0.53225,0.5325,0.5693682,0.5654607 
1674648626.9143312,0.5304375,0.531,0.53075,0.516125,0.5320625,0.5195,0.5323125,0.5325,0.5693779,0.5654671 
1674648636.9330754,0.5305625,0.531,0.5305,0.5159375,0.532125,0.5195,0.5323125,0.5325625,0.569377,0.5654661 
1674648646.9520326,0.5305625,0.53125,0.5306875,0.516125,0.532125,0.519625,0.5323125,0.5325625,0.5693819,0.5654759 
1674648656.9809701,0.5306875,0.5311875,0.5306875,0.516125,0.5321875,0.5195625,0.5323125,0.5324375,0.5693694,0.5654581 
1674648667.000663,0.53075,0.5311875,0.5305,0.516125,0.5321875,0.5195,0.5323125,0.5324375,0.5693753,0.5654739 
1674648677.0199287,0.5308125,0.5313125,0.53075,0.516375,0.5321875,0.5195625,0.532375,0.5325625,0.5693907,0.5654805 
1674648687.0554662,0.5305625,0.53125,0.5306251,0.5161876,0.532125,0.5195,0.53225,0.5325,0.5693784,0.5654626 
1674648697.0831308,0.531,0.5314375,0.5309376,0.516625,0.5325,0.51975,0.5325625,0.532875,0.5693965,0.5655352 
1674648707.1135516,0.5308125,0.531375,0.530875,0.516375,0.5324375,0.51975,0.5325625,0.5328125,0.5694058,0.565533 
1674648717.1491914,0.531,0.531375,0.5309376,0.5165,0.5325625,0.5198125,0.532625,0.532875,0.5693347,0.5654305 
1674648727.1838837,0.531125,0.5315001,0.5309376,0.5165625,0.532625,0.519875,0.53275,0.533,0.5693381,0.5654251 
1674648737.2189293,0.531,0.5315625,0.5309376,0.5164375,0.5325625,0.5198125,0.5326876,0.532875,0.5693519,0.5654376 
1674648747.252655,0.53125,0.5316875,0.531125,0.51675,0.53275,0.52,0.532875,0.5330625,0.5693206,0.5653894 
1674648757.2879417,0.531125,0.531625,0.530875,0.516625,0.5326876,0.5199375,0.5328125,0.5330625,0.569303,0.5653753 
1674648767.313649,0.5311875,0.5316875,0.530875,0.51675,0.5326876,0.520125,0.532875,0.533125,0.5692781,0.5653675 
1674648777.3484807,0.5313125,0.5315001,0.5310626,0.5165625,0.53275,0.52,0.532875,0.5330625,0.5692969,0.5653555 
1674648787.3623283,0.5311875,0.5314375,0.530875,0.5165,0.53275,0.52,0.532875,0.5330625,0.5692873,0.5653514 
1674648797.3815155,0.531125,0.53175,0.5310626,0.51675,0.5329375,0.5200625,0.533,0.533125,0.5692832,0.5653443 
1674648807.4002252,0.5311875,0.531625,0.5311875,0.516625,0.53275,0.5199375,0.533,0.533,0.5692966,0.5653692 
1674648817.4340854,0.531,0.5316875,0.5310626,0.51675,0.53275,0.5199375,0.5328125,0.5329375,0.5692788,0.5653653 
1674648827.4699755,0.5311875,0.5316875,0.53125,0.5166875,0.5328125,0.5200625,0.5329375,0.5330625,0.5692803,0.5653584 
1674648837.4958863,0.5314375,0.531875,0.5315001,0.5168125,0.532875,0.52,0.533,0.5331875,0.5693311,0.5654229 
1674648847.5234742,0.5314375,0.53175,0.5315001,0.516875,0.5328125,0.5201875,0.533,0.5331875,0.5693567,0.5654578 
1674648857.5494738,0.5314375,0.5318126,0.531625,0.5169375,0.5329375,0.5201875,0.533,0.5333125,0.5693738,0.5654915 
1674648867.5697198,0.531375,0.531875,0.531375,0.5169375,0.532875,0.520125,0.533,0.5333125,0.5693677,0.5654937 
1674648877.5957456,0.5311875,0.5315625,0.53125,0.5165625,0.5326876,0.5200625,0.5329375,0.5331875,0.5693662,0.5655051 
1674648887.623567,0.531125,0.5316875,0.5310626,0.516625,0.5326876,0.5199375,0.532875,0.533125,0.5693682,0.5655056 
1674648897.6491416,0.53125,0.53175,0.5311875,0.516875,0.5328125,0.52,0.5329375,0.533125,0.5693731,0.5655129 
1674648907.6769092,0.5313125,0.53175,0.53125,0.5168125,0.53275,0.52,0.5329375,0.533125,0.5693726,0.565501 
1674648917.7050624,0.53125,0.5315625,0.5310626,0.5165625,0.5325625,0.5199375,0.53275,0.5330625,0.5693899,0.5655078 
1674648927.7339761,0.531125,0.5316875,0.5311875,0.5165625,0.532625,0.5199375,0.53275,0.533,0.5693992,0.5655301 
1674648937.7621171,0.53125,0.53175,0.5311875,0.51675,0.5326876,0.5199375,0.532875,0.5329375,0.5694077,0.5655439 
1674648947.790203,0.5313125,0.531875,0.5314375,0.5169375,0.5328125,0.52,0.532875,0.533125,0.5693994,0.5655435 
1674648957.8159263,0.53125,0.5316875,0.5311875,0.5168125,0.53275,0.5199375,0.5328125,0.533,0.5694018,0.565541 
1674648967.8434377,0.5314375,0.531875,0.5313125,0.517,0.532875,0.520125,0.5329375,0.5330625,0.5694051,0.5655361 
1674648977.872446,0.5315001,0.5319376,0.5313125,0.517,0.53275,0.5200625,0.5329375,0.5330625,0.5694077,0.5655415 
1674648987.9025931,0.5314375,0.5319376,0.5313125,0.517,0.53275,0.520125,0.5329375,0.5330625,0.5694085,0.5655425 
1674648997.9304914,0.531375,0.531875,0.53125,0.51675,0.5326876,0.5200625,0.5329375,0.533125,0.5694002,0.5655379 
1674649007.958757,0.531125,0.5315001,0.5310626,0.516625,0.5325625,0.5199375,0.53275,0.533,0.5693746,0.5655076 
1674649017.9770515,0.53125,0.53175,0.531125,0.5165625,0.5325625,0.5199375,0.5328125,0.5329375,0.5693951,0.5655145 
1674649028.0045764,0.5315001,0.531875,0.531125,0.51675,0.53275,0.5200625,0.5329375,0.533125,0.5693945,0.5655401 
1674649038.0241086,0.531125,0.5316875,0.531,0.5166875,0.532625,0.52,0.53275,0.5330625,0.5694016,0.5655396 
1674649048.0404103,0.531125,0.5316875,0.5308125,0.51675,0.532625,0.52,0.5326876,0.5329375,0.5693963,0.565541 
1674649058.0645165,0.531125,0.5318126,0.531,0.516625,0.532625,0.52,0.53275,0.533,0.5694029,0.5655298 
1674649068.0919445,0.5311875,0.531625,0.531,0.5165625,0.532625,0.5198125,0.53275,0.5329375,0.5693992,0.5655281 
1674649078.1196697,0.5314375,0.53175,0.53125,0.51675,0.5326876,0.52,0.5329375,0.5330625,0.5693973,0.5655264 
1674649088.1486669,0.531625,0.5320625,0.531625,0.517,0.532875,0.520125,0.5330625,0.5333125,0.5693982,0.5655337 
1674649098.1791017,0.5315625,0.5319376,0.5314375,0.5170626,0.532875,0.52025,0.533,0.5331875,0.5693867,0.5655374 
1674649108.206629,0.5311875,0.5318126,0.53125,0.516875,0.5328125,0.52025,0.5328125,0.533,0.5693894,0.5654974 
1674649118.2332044,0.5309376,0.5315001,0.5309376,0.5165625,0.5325625,0.5200625,0.532625,0.5326876,0.5693872,0.5654974 
1674649128.2583375,0.5309376,0.5315001,0.531,0.5165625,0.5324375,0.5198125,0.5325,0.532625,0.569387,0.5654929 
1674649138.2856297,0.5308125,0.5313125,0.53075,0.5163126,0.5323125,0.5196876,0.5324375,0.5325625,0.5693731,0.5654831 
1674649148.3119657,0.53075,0.5311875,0.53075,0.5161876,0.5323125,0.519625,0.532375,0.5325,0.5693907,0.5654846 
1674649158.3384259,0.530875,0.5311875,0.5308125,0.51625,0.5323125,0.519625,0.5324375,0.532625,0.5693777,0.56549 
1674649168.357228,0.53075,0.531375,0.530875,0.516125,0.5323125,0.519625,0.5323125,0.532625,0.5693775,0.565478 
1674649178.383294,0.530875,0.531375,0.531,0.516375,0.5324375,0.5198125,0.53275,0.5329375,0.5692278,0.565261 
1674649188.4115505,0.531,0.5314375,0.5310626,0.516375,0.5325625,0.519875,0.53275,0.533,0.5692307,0.5652795 
1674649198.4381154,0.531,0.5314375,0.5310626,0.5165625,0.5325,0.51975,0.532625,0.532875,0.5692532,0.565301 
1674649208.4639087,0.53125,0.5315625,0.5309376,0.5165625,0.532625,0.51975,0.5326876,0.5329375,0.5692492,0.5653079 
1674649218.4912455,0.5314375,0.531625,0.5311875,0.51675,0.5326876,0.519875,0.53275,0.533,0.5692381,0.565285 
1674649228.5193894,0.5314375,0.5318126,0.5311875,0.516875,0.53275,0.52,0.532875,0.5330625,0.5692337,0.565273 
1674649238.5453205,0.5311875,0.5316875,0.5309376,0.5166875,0.532625,0.5200625,0.5329375,0.533,0.5692303,0.5652671 
1674649248.57051,0.5310626,0.5314375,0.5308125,0.5165,0.5325,0.5199375,0.53275,0.532875,0.5692246,0.5652561 
1674649258.5956163,0.5311875,0.531625,0.530875,0.516625,0.532625,0.52,0.5328125,0.5330625,0.5692214,0.5652552 
1674649268.6165533,0.5310626,0.531625,0.5309376,0.516625,0.5326876,0.52,0.5328125,0.533,0.5692166,0.5652466 
1674649278.6438265,0.53075,0.5313125,0.5306875,0.516375,0.5325,0.5198125,0.532625,0.53275,0.5692286,0.5652735 
1674649288.6796935,0.53075,0.531375,0.5308125,0.5163126,0.5325,0.5198125,0.5325625,0.5326876,0.5692258,0.5652713 
1674649298.700355,0.5308125,0.5313125,0.53075,0.516375,0.5324375,0.5198125,0.532625,0.53275,0.5692031,0.5652503 
1674649308.7350142,0.530875,0.5314375,0.5306251,0.516375,0.5325625,0.5198125,0.532625,0.5328125,0.5692019,0.5652444 
1674649318.764856,0.531,0.5313125,0.5306875,0.516375,0.5325,0.519875,0.5326876,0.5328125,0.5691968,0.5652478 
1674649328.784324,0.530875,0.531375,0.5306251,0.5163126,0.5325625,0.5198125,0.53275,0.532875,0.5692127,0.5652481 
1674649338.818747,0.531,0.531625,0.5309376,0.5164375,0.5325625,0.5198125,0.5328125,0.5329375,0.5692041,0.5652329 
1674649348.8379858,0.531375,0.531625,0.531125,0.516625,0.532625,0.5199375,0.53275,0.533,0.5692024,0.5652427 
1674649358.871588,0.53125,0.5316875,0.531,0.5166875,0.532625,0.519875,0.53275,0.5329375,0.5692198,0.5652652 
1674649368.9051685,0.531,0.5315001,0.5309376,0.5165,0.5324375,0.5198125,0.53275,0.5328125,0.5692962,0.5653806 
1674649378.9388802,0.531,0.5314375,0.53075,0.5165,0.5325625,0.5198125,0.5326876,0.5329375,0.5693457,0.5654646 
1674649388.9700637,0.531,0.531625,0.5308125,0.516625,0.532625,0.5198125,0.5328125,0.5328125,0.569376,0.5655132 
1674649399.0037103,0.530375,0.531,0.530375,0.5159375,0.5321875,0.5194376,0.5323125,0.5325625,0.5693677,0.5654937 
1674649409.0296447,0.5306875,0.5313125,0.53075,0.5161876,0.53225,0.5195625,0.532375,0.5325625,0.5693784,0.5654864 
1674649419.0633,0.5305,0.5308125,0.5305625,0.5158125,0.532125,0.519375,0.53225,0.532375,0.5693731,0.5654817 
1674649429.0973718,0.5304375,0.530875,0.5306875,0.516,0.5321875,0.519625,0.5323125,0.5325625,0.5693831,0.5655083 
1674649439.1315181,0.5305625,0.5311875,0.53075,0.5160625,0.53225,0.5196876,0.5323125,0.532625,0.569386,0.5655083 
1674649449.1657834,0.5309376,0.5313125,0.5310626,0.5164375,0.5324375,0.519875,0.5325,0.53275,0.5693826,0.5654954 
1674649459.199771,0.531125,0.531625,0.5313125,0.5165625,0.5325625,0.5200625,0.5326876,0.533,0.5693779,0.565502 
1674649469.2330196,0.530875,0.531625,0.5310626,0.5163126,0.5324375,0.52,0.5325625,0.5328125,0.569397,0.5655007 
1674649479.2670815,0.5308125,0.53125,0.5309376,0.516125,0.53225,0.5198125,0.5324375,0.532625,0.5693794,0.5654986 
1674649489.2865477,0.530875,0.5310626,0.5309376,0.5163126,0.53225,0.5196876,0.5324375,0.532625,0.5693918,0.5655069 
1674649499.3206313,0.5308125,0.531125,0.53075,0.516375,0.5321875,0.51975,0.532375,0.5326876,0.5693887,0.5654971 
1674649509.3317125,0.531,0.5315001,0.531,0.5165,0.5323125,0.51975,0.5324375,0.53275,0.5693909,0.5655013 
1674649519.3662376,0.530875,0.5314375,0.5309376,0.516375,0.53225,0.5196876,0.5324375,0.5326876,0.5693936,0.5655074 
1674649529.4011922,0.5306875,0.5313125,0.5308125,0.5163126,0.5321875,0.519625,0.5324375,0.532625,0.5693789,0.5654962 
1674649539.4206398,0.5306251,0.5310626,0.5306251,0.516125,0.532125,0.5195625,0.532375,0.5325,0.5693746,0.565502 
1674649549.4400232,0.5306251,0.53125,0.5306251,0.5161876,0.5321875,0.5195625,0.5323125,0.5325,0.5693931,0.5655027 
1674649559.474562,0.531125,0.5315001,0.5311875,0.516625,0.5325625,0.519875,0.5326876,0.532875,0.5693777,0.5655013 
1674649569.494516,0.5311875,0.531375,0.5310626,0.5165,0.5323125,0.519625,0.5324375,0.532625,0.5693889,0.5654888 
1674649579.513634,0.5308125,0.5311875,0.5305,0.5163126,0.532125,0.519375,0.5323125,0.5325,0.569376,0.5654944 
1674649589.5386362,0.531,0.5313125,0.5306875,0.5165625,0.53225,0.5195625,0.5324375,0.5325625,0.5693929,0.5654969 
1674649599.558188,0.530875,0.531125,0.53075,0.5164375,0.5323125,0.519625,0.5324375,0.532625,0.5693836,0.5654998 
1674649609.5929537,0.5308125,0.53125,0.5305625,0.5163126,0.532375,0.5196876,0.5324375,0.5326876,0.5693765,0.565492 
1674649619.6131835,0.53075,0.5311875,0.5305,0.5161876,0.53225,0.5195625,0.532375,0.5325625,0.5693772,0.5654927 
1674649629.6482437,0.5308125,0.53125,0.5306875,0.5163126,0.53225,0.5195625,0.532375,0.5325,0.5693719,0.5654849 
1674649639.683762,0.530875,0.531125,0.5306875,0.51625,0.532125,0.5194376,0.53225,0.5325,0.5693721,0.5654717 
1674649649.7189488,0.531,0.531375,0.5309376,0.5165,0.5323125,0.519625,0.5324375,0.532625,0.5693743,0.5654959 
1674649659.7544456,0.5309376,0.5315001,0.531,0.5164375,0.5324375,0.5198125,0.532625,0.53275,0.5693562,0.5654786 
1674649669.7744637,0.53075,0.531125,0.5305625,0.516,0.53225,0.5194376,0.5323125,0.5325,0.5693501,0.5654595 
1674649679.7962024,0.5309376,0.5311875,0.5306875,0.516375,0.53225,0.5195,0.532375,0.532625,0.5693557,0.5654715 
1674649689.8314612,0.5308125,0.53125,0.53075,0.516375,0.53225,0.519625,0.5324375,0.5326876,0.5693541,0.565461 
1674649699.8655155,0.5311875,0.5315625,0.5310626,0.5165,0.532625,0.52,0.53275,0.533,0.5693567,0.5654776 
1674649709.8941398,0.53125,0.5316875,0.53125,0.5166875,0.5326876,0.519875,0.5328125,0.5329375,0.5693699,0.565511 
1674649719.9144015,0.53125,0.5318126,0.5313125,0.5168125,0.5328125,0.5200625,0.5329375,0.5330625,0.5693824,0.5655293 
1674649729.9420245,0.531125,0.5315001,0.531125,0.5165625,0.5326876,0.5198125,0.53275,0.532875,0.5693574,0.5654812 
1674649739.9759572,0.531125,0.5315625,0.531,0.5166875,0.532625,0.519875,0.5328125,0.533,0.5693638,0.5655034 
1674649750.0025337,0.53125,0.531625,0.531125,0.5168125,0.5326876,0.5199375,0.5328125,0.533,0.5693826,0.5655098 
1674649760.0372453,0.5310626,0.531625,0.5310626,0.5166875,0.532625,0.5198125,0.53275,0.5329375,0.5693777,0.5655179 
1674649770.0723248,0.531,0.5315001,0.5310626,0.51675,0.5325,0.519875,0.53275,0.5329375,0.5693821,0.5655254 
1674649780.1069324,0.5311875,0.531625,0.53125,0.5166875,0.5326876,0.5199375,0.532875,0.533,0.5693775,0.565525 
1674649790.1409364,0.531125,0.5315001,0.531125,0.5166875,0.5326876,0.52,0.5328125,0.533,0.5693889,0.5655339 
1674649800.1748922,0.53125,0.5316875,0.5311875,0.516625,0.5326876,0.52,0.532875,0.533,0.5693809,0.5655147 
1674649810.209569,0.5311875,0.531625,0.531125,0.516625,0.5328125,0.520125,0.532875,0.5330625,0.5693929,0.5655208 
1674649820.243827,0.53125,0.53175,0.531125,0.51675,0.53275,0.5200625,0.532875,0.5330625,0.5693813,0.5654837 
1674649830.272546,0.5313125,0.531875,0.5311875,0.5168125,0.53275,0.5200625,0.5329375,0.533125,0.5693762,0.5655013 
1674649840.3077586,0.5316875,0.5320625,0.531375,0.5170626,0.5328125,0.520125,0.533,0.53325,0.5693762,0.5655149 
1674649850.3429947,0.5315625,0.5321875,0.53125,0.5169375,0.5328125,0.52025,0.5329375,0.5331875,0.5693875,0.5655305 
1674649860.3633702,0.5313125,0.531875,0.5309376,0.516875,0.532875,0.520125,0.5328125,0.5329375,0.5693951,0.5655181 
1674649870.3825097,0.53125,0.53175,0.531125,0.5166875,0.53275,0.5199375,0.532875,0.5330625,0.569397,0.5655276 
1674649880.4022906,0.5313125,0.5318126,0.5315001,0.5169375,0.5328125,0.5200625,0.5328125,0.5331875,0.5693738,0.5655059 
1674649890.4365427,0.5309376,0.5314375,0.531125,0.5164375,0.5325,0.5196876,0.5325625,0.5328125,0.5693794,0.565479 
1674649900.4702137,0.53075,0.53125,0.5308125,0.51625,0.53225,0.5195625,0.5324375,0.532625,0.569367,0.5654671 
1674649910.490328,0.5308125,0.5315001,0.531,0.5164375,0.532375,0.5196876,0.5325625,0.53275,0.5693592,0.56548 
1674649920.509173,0.5310626,0.53175,0.5310626,0.5165625,0.5325,0.519875,0.53275,0.5329375,0.5693604,0.5654998 
1674649930.5439417,0.5314375,0.5319376,0.5313125,0.5169375,0.53275,0.5200625,0.532875,0.5330625,0.5693922,0.5655276 
1674649940.577921,0.5315625,0.5318126,0.5313125,0.516875,0.5326876,0.52,0.532875,0.533,0.5693755,0.5655361 
1674649950.612408,0.5315001,0.531875,0.5314375,0.516875,0.53275,0.52,0.5329375,0.5330625,0.5693955,0.5655318 
1674649960.6473632,0.5314375,0.5318126,0.53125,0.516625,0.532625,0.5199375,0.532875,0.5330625,0.569387,0.5655313 
1674649970.6740339,0.53125,0.5316875,0.531375,0.5165,0.5326876,0.519875,0.5328125,0.533,0.5693989,0.5655293 
1674649980.6937513,0.5314375,0.531875,0.5315625,0.5169375,0.53275,0.52,0.5329375,0.533125,0.5693819,0.565533 
1674649990.7280588,0.531375,0.531875,0.5315625,0.5169375,0.53275,0.5200625,0.5329375,0.5331875,0.5693899,0.5655215 
1674650000.747367,0.5315001,0.5319376,0.5314375,0.517,0.53275,0.52,0.532875,0.533125,0.569365,0.5654861 
1674650010.7665944,0.5314375,0.5318126,0.53125,0.5170626,0.5326876,0.5200625,0.5329375,0.5330625,0.569365,0.56551 
1674650020.7879357,0.5313125,0.5316875,0.531375,0.517,0.5326876,0.520125,0.532875,0.5330625,0.5693784,0.5655305 
1674650030.8153183,0.5313125,0.53175,0.5313125,0.5169375,0.5326876,0.520125,0.5329375,0.5330625,0.5693913,0.5655281 
1674650040.842324,0.5314375,0.5319376,0.53125,0.516875,0.53275,0.520125,0.5329375,0.5330625,0.5693904,0.5655274 
1674650050.8692472,0.5313125,0.5318126,0.531125,0.51675,0.532625,0.52,0.532875,0.5329375,0.5693884,0.5655406 
1674650060.8960905,0.5315001,0.5320625,0.5314375,0.5169375,0.5326876,0.5200625,0.533,0.5330625,0.5693877,0.5655394 
1674650070.923206,0.5315001,0.5320625,0.531375,0.5170626,0.532625,0.5200625,0.5330625,0.5330625,0.5693963,0.5655484 
1674650080.9436815,0.531375,0.532,0.5311875,0.5169375,0.5326876,0.5200625,0.5329375,0.533125,0.5693922,0.565542 
1674650090.9694383,0.53125,0.532,0.53125,0.517,0.5326876,0.52,0.532875,0.5330625,0.5693875,0.565531 
1674650100.9969342,0.531,0.531625,0.5310626,0.516625,0.5325,0.519875,0.532625,0.532875,0.5693579,0.5654954 
1674650111.0613084,0.5309376,0.531625,0.531125,0.5165625,0.532625,0.519875,0.5326876,0.533,0.5693799,0.5655064 
1674650121.090456,0.53125,0.5318126,0.53125,0.5168125,0.532625,0.5200625,0.532875,0.533125,0.5693945,0.5655339 
1674650131.1167855,0.531375,0.5318126,0.53125,0.5169375,0.53275,0.52,0.532875,0.533125,0.5693929,0.5655286 
1674650141.1463473,0.5306875,0.5310626,0.5306251,0.5160625,0.53225,0.5195,0.5324375,0.532625,0.5693516,0.5654681 
1674650151.1759772,0.53075,0.531125,0.530875,0.516375,0.53225,0.5195625,0.532375,0.5325625,0.5693503,0.5654646 
1674650161.2053587,0.530875,0.5311875,0.5308125,0.5163126,0.53225,0.5195625,0.532375,0.5325625,0.5693467,0.5654639 
1674650171.2329574,0.5310626,0.531375,0.531,0.516375,0.532375,0.51975,0.5325,0.53275,0.5693565,0.5654614 
1674650181.2612443,0.53125,0.5315625,0.5311875,0.516625,0.532625,0.5199375,0.53275,0.5329375,0.5693245,0.5654354 
1674650191.29044,0.5313125,0.531875,0.53125,0.5168125,0.5326876,0.5200625,0.5328125,0.533,0.5693531,0.5654886 
1674650201.3183057,0.53125,0.5319376,0.53125,0.5169375,0.5326876,0.52,0.532875,0.533125,0.5693638,0.5655051 
1674650211.3463829,0.5314375,0.532,0.5313125,0.517,0.53275,0.5200625,0.533,0.5331875,0.5693369,0.565511 
1674650221.3758667,0.5314375,0.5319376,0.5311875,0.5169375,0.5326876,0.520125,0.5329375,0.5331875,0.5693716,0.5655125 
1674650231.403011,0.531625,0.532,0.531375,0.517125,0.53275,0.52025,0.533,0.53325,0.569375,0.5655315 
1674650241.4265795,0.5315001,0.532,0.53125,0.517125,0.53275,0.520125,0.5329375,0.53325,0.5693791,0.565543 
1674650251.4553049,0.5314375,0.532125,0.5313125,0.5169375,0.53275,0.5200625,0.5329375,0.533125,0.5693728,0.5655352 
1674650261.4891524,0.5315625,0.5319376,0.531375,0.5168125,0.5328125,0.52,0.533,0.5330625,0.5693848,0.5655391 
1674650271.5238318,0.531375,0.532,0.531375,0.5168125,0.5328125,0.5200625,0.5329375,0.5331875,0.5693811,0.5655198 
